batch1/serial2.log:GASCAL,24,1058.901,1058.901,617.289,272.381, 90.256,564.103
batch1/serial2.log:GASCAL,24,1057.289,1054.872,643.883,271.575, 99.927,572.161
batch1/serial2.log:GASCAL,24,1048.425,1050.843,647.912,270.769,111.209,576.190
batch1/serial2.log:GASCAL,24,1044.396,1047.619,664.835,272.381,110.403,573.773
batch1/serial2.log:GASCAL,24,1044.396,1038.755,678.535,271.575,120.073,573.773
batch1/serial2.log:GASCAL,24,1018.608,1028.278,699.487,273.187,128.938,580.220
batch1/serial2.log:GASCAL,24,1029.084,1026.667,716.410,271.575,128.938,581.832
batch1/serial2.log:GASCAL,24,1012.967,1012.161,723.663,272.381,132.161,589.084
batch1/serial2.log:GASCAL,24,1004.908,1000.879,734.945,271.575,142.637,581.832
batch1/serial2.log:GASCAL,24,989.597,991.209,755.092,270.769,147.473,586.667
batch1/serial2.log:GASCAL,24,970.256,971.868,762.344,273.993,151.502,586.667
batch1/serial2.log:GASCAL,24,950.110,950.110,786.520,271.575,150.696,590.696
batch1/serial2.log:GASCAL,24,936.410,934.799,801.832,273.187,153.919,586.667
batch1/serial2.log:GASCAL,24,924.322,924.322,816.337,273.993,159.560,589.084
batch1/serial2.log:GASCAL,24,909.011,909.817,842.125,273.993,167.619,595.531
batch1/serial2.log:GASCAL,24,896.117,894.506,860.659,271.575,167.619,593.919
batch1/serial2.log:GASCAL,24,883.224,884.835,883.224,272.381,174.872,597.949
batch1/serial2.log:GASCAL,24,877.582,877.582,897.729,273.187,177.289,593.114
batch1/serial2.log:GASCAL,24,874.359,874.359,924.322,272.381,184.542,596.337
batch1/serial2.log:GASCAL,24,872.747,875.165,941.245,273.993,180.513,597.143
batch1/serial2.log:GASCAL,24,866.300,860.659,942.051,273.187,190.989,600.366
batch1/serial2.log:GASCAL,24,867.106,867.912,958.974,271.575,187.766,597.949
batch1/serial2.log:GASCAL,24,868.718,871.136,979.927,273.187,190.183,601.172
batch1/serial2.log:GASCAL,24,874.359,872.747,989.597,273.187,191.795,604.396
batch1/serial2.log:GASCAL,24,871.941,870.330,987.180,273.187,196.630,602.784
batch1/serial2.log:GASCAL,24,871.941,871.941,982.344,273.187,196.630,598.755
batch1/serial2.log:GASCAL,24,869.524,866.300,992.821,271.575,197.436,597.143
batch1/serial2.log:GASCAL,24,864.689,865.495,999.267,274.799,203.883,597.143
batch1/serial2.log:GASCAL,24,863.883,863.883,999.267,273.187,199.048,605.201
batch1/serial2.log:GASCAL,24,860.659,860.659,1002.491,272.381,203.077,598.755
batch1/serial2.log:GASCAL,24,846.154,843.736,998.462,272.381,202.271,601.978
batch1/serial2.log:GASCAL,24,854.213,855.018,990.403,271.575,202.271,600.366
batch1/serial2.log:GASCAL,24,855.824,856.630,986.374,273.993,208.718,604.396
batch1/serial2.log:GASCAL,24,857.436,858.242,987.180,273.993,206.300,604.396
batch1/serial2.log:GASCAL,24,860.659,857.436,986.374,271.575,212.747,603.590
batch1/serial2.log:GASCAL,24,860.659,860.659,981.539,272.381,207.912,601.172
batch1/serial2.log:GASCAL,24,862.271,859.048,979.927,272.381,209.524,602.784
batch1/serial2.log:GASCAL,24,858.242,859.854,977.509,271.575,216.777,606.813
batch1/serial2.log:GASCAL,24,849.377,852.601,971.062,273.187,203.883,602.784
batch1/serial2.log:GASCAL,24,846.154,844.542,971.868,273.993,217.582,597.143
batch1/serial2.log:GASCAL,24,854.213,855.824,967.839,272.381,211.941,604.396
batch1/serial2.log:GASCAL,24,857.436,858.242,969.451,271.575,212.747,603.590
batch1/serial2.log:GASCAL,24,856.630,855.018,961.392,271.575,220.806,598.755
batch1/serial2.log:GASCAL,24,857.436,857.436,967.839,272.381,216.777,602.784
batch1/serial2.log:GASCAL,24,855.824,858.242,958.974,273.993,215.971,593.114
batch1/serial2.log:GASCAL,24,857.436,855.824,963.004,273.187,219.194,604.396
batch1/serial3.log:GASCAL,28,1758.388,1783.370,  0.000,269.963,  0.000,3300.000
batch1/serial3.log:GASCAL,28,1680.220,1713.260,  0.000,272.381,  0.000,3300.000
batch1/serial3.log:GASCAL,28,1606.887,1606.887,  0.000,268.352,  0.000,3300.000
batch1/serial3.log:GASCAL,28,1564.176,1550.476,  0.000,269.963,  0.000,3300.000
batch1/serial3.log:GASCAL,28,1486.007,1484.396,  0.000,274.799,  0.000,3300.000
batch1/serial3.log:GASCAL,28,1442.491,1445.714,  0.000,274.799,  0.000,2710.110
batch1/serial3.log:GASCAL,28,1400.586,1426.374,  0.000,268.352,  0.000,2262.857
batch1/serial3.log:GASCAL,28,1370.769,1390.110,  0.000,274.799,  0.000,1983.224
batch1/serial3.log:GASCAL,28,1344.176,1342.564,  0.000,267.546,  0.000,1801.905
batch1/serial3.log:GASCAL,28,1349.011,1355.458,  0.000,270.769,  0.000,1646.374
batch1/serial3.log:GASCAL,28,1327.253,1315.165,  0.000,273.993,  0.000,1532.747
batch1/serial3.log:GASCAL,28,1328.059,1295.824,  0.000,265.128,  0.000,1432.821
batch1/serial3.log:GASCAL,28,1285.348,1307.912,  0.000,266.740,  0.000,1352.234
batch1/serial3.log:GASCAL,28,1286.154,1296.630,  0.000,274.799,  0.000,1289.377
batch1/serial3.log:GASCAL,28,1252.308,1277.290,  0.000,267.546,  0.000,1241.026
batch1/serial3.log:GASCAL,28,1285.348,1278.901,  0.000,269.158,  0.000,1193.480
batch1/serial3.log:GASCAL,28,1273.260,1270.037,  0.000,263.516,  0.000,1156.410
batch1/serial3.log:GASCAL,28,1253.920,1263.590,  0.000,266.740,  0.000,1128.205
batch1/serial3.log:GASCAL,28,1255.531,1240.220,  0.000,271.575,  0.000,1097.582
batch1/serial3.log:GASCAL,28,1245.861,1261.978,  0.000,273.187,  0.000,1083.077
batch1/serial3.log:GASCAL,28,1252.308,1252.308,  0.000,266.740,  0.000,1054.066
batch1/serial3.log:GASCAL,28,1244.249,1245.055,  0.000,269.158,  0.000,1040.366
batch1/serial3.log:GASCAL,28,1220.073,1223.297, 87.839,266.740,  0.000,1027.473
batch1/serial3.log:GASCAL,28,1224.908,1212.015,161.172,266.740,  0.000,1012.161
batch1/serial3.log:GASCAL,28,1235.385,1216.044,229.670,274.799,  0.000,1000.879
batch1/serial3.log:GASCAL,28,1206.374,1226.520,283.663,269.963, 10.476,994.432
batch1/serial3.log:GASCAL,28,1187.033,1195.092,333.626,267.546, 30.623,985.568
batch1/serial3.log:GASCAL,28,1174.945,1201.538,377.949,267.546, 31.429,973.480
batch1/serial3.log:GASCAL,28,1197.509,1191.062,412.601,273.993, 42.711,966.227
batch1/serial3.log:GASCAL,28,1190.256,1188.645,452.894,267.546, 52.381,960.586
batch1/serial3.log:GASCAL,28,1203.956,1192.674,489.158,266.740, 61.245,956.557
batch1/serial3.log:GASCAL,28,1177.363,1187.839,515.751,273.993, 67.692,946.081
batch1/serial3.log:GASCAL,28,1184.615,1183.004,545.568,273.187, 73.333,942.857
batch1/serial3.log:GASCAL,28,1162.051,1164.469,575.385,270.769, 87.033,935.604
batch1/serial3.log:GASCAL,28,1147.546,1157.216,596.337,270.769, 89.451,935.604
batch1/serial3.log:GASCAL,28,1141.099,1153.187,624.542,269.963, 93.480,923.517
batch1/serial3.log:GASCAL,28,1128.205,1141.099,646.300,266.740, 94.286,921.905
batch1/serial3.log:GASCAL,28,1130.623,1130.623,672.088,269.963,103.150,913.846
batch1/serial3.log:GASCAL,28,1134.652,1108.059,696.264,273.187,108.791,913.040
batch1/serial3.log:GASCAL,28,1091.941,1112.088,718.828,269.963,111.209,905.788
batch1/serial3.log:GASCAL,28,1089.524,1078.242,744.615,266.740,117.656,904.982
batch1/serial3.log:GASCAL,28,1054.066,1044.396,773.626,269.963,119.267,908.205
batch1/serial3.log:GASCAL,28,1053.260,1041.172,789.744,270.769,129.744,899.341
batch1/serial3.log:GASCAL,28,1046.007,1042.784,817.949,267.546,128.938,895.311
batch1/serial3.log:GASCAL,28,1032.308,1023.443,840.513,274.799,137.802,899.341
batch1/serial3.log:GASCAL,28,993.626,993.626,856.630,269.963,133.773,891.282
batch1/serial3.log:GASCAL,28,979.927,976.703,877.582,270.769,138.608,888.059
batch1/serial3.log:GASCAL,28,981.539,980.733,900.952,266.740,143.443,890.476
batch1/serial3.log:GASCAL,28,971.062,975.092,907.399,273.993,141.026,886.447
batch1/serial3.log:GASCAL,28,967.033,971.062,933.187,269.963,149.084,886.447
batch1/serial3.log:GASCAL,28,944.469,946.081,943.663,266.740,148.278,884.835
batch1/serial3.log:GASCAL,28,941.245,928.352,954.139,267.546,149.084,882.418
batch1/serial3.log:GASCAL,28,942.857,962.198,963.810,266.740,150.696,880.806
batch1/serial3.log:GASCAL,28,957.363,958.169,971.062,266.740,155.531,873.553
batch1/serial3.log:GASCAL,28,960.586,951.722,977.509,271.575,160.366,876.777
batch1/serial3.log:GASCAL,28,952.528,972.674,987.985,272.381,159.560,871.136
batch1/serial3.log:GASCAL,28,963.004,983.956,992.821,271.575,159.560,867.912
batch1/serial3.log:GASCAL,28,966.227,983.150,992.821,269.158,165.201,870.330
batch1/serial3.log:GASCAL,28,989.597,975.897,996.850,270.769,167.619,863.883
batch1/serial3.log:GASCAL,28,993.626,992.821,1000.879,267.546,168.425,858.242
batch1/serial3.log:GASCAL,28,975.897,978.315,1004.103,270.769,167.619,862.271
batch1/serial3.log:GASCAL,28,999.267,992.821,1007.326,270.769,168.425,857.436
batch1/serial3.log:GASCAL,28,978.315,978.315,992.821,267.546,169.231,853.407
batch1/serial3.log:GASCAL,28,995.238,999.267,1002.491,266.740,170.842,851.795
batch1/serial3.log:GASCAL,28,982.344,986.374,999.267,274.799,176.484,849.377
batch1/serial3.log:GASCAL,28,996.850,991.209,1000.879,273.187,172.454,854.213
batch1/serial3.log:GASCAL,28,993.626,993.626,1005.714,275.604,180.513,848.571
batch1/serial3.log:GASCAL,28,970.256,965.421,999.267,270.769,174.872,846.154
batch1/serial3.log:GASCAL,28,967.033,967.839,1001.685,269.158,180.513,846.154
batch1/serial3.log:GASCAL,28,938.828,938.022,1006.520,269.158,181.319,842.125
batch1/serial3.log:GASCAL,28,963.810,965.421,1004.103,266.740,181.319,835.678
batch1/serial3.log:GASCAL,28,952.528,962.198,1003.297,267.546,178.901,836.484
batch1/serial3.log:GASCAL,28,958.169,955.751,1011.355,269.963,177.289,831.648
batch1/serial3.log:GASCAL,28,963.004,952.528,1009.744,274.799,182.125,830.037
batch1/serial3.log:GASCAL,28,954.139,969.451,1007.326,274.799,182.125,832.454
batch1/serial3.log:GASCAL,28,948.498,965.421,1014.579,267.546,183.736,826.007
batch1/serial5.log:GASCAL,22,1464.249,1444.103,3300.000,275.604,  0.000,3300.000
