"altitude";"co_a";"co_w";"pt";"gps_fix";"heading";"humidity";"latitude";"lonet_bat";"longitude";"no2_a";"no2_w";"pm1";"pm10";"pm2_5";"w_pm1";"w_pm10";"w_pm2_5";"sample_flow_rate";"sampling_period";"speed";"temp";"date";"retries";"last_organicity_sync";"timestamp";"id";"m_co";"m_no2"
0;262.7;185.3;0;0;0;16.3;0;0;0;285.3;266.7;11.321;13.682;13.625;5;7;7;3.312;64.847;0;31.8;19800106044756;0;"";"2017-02-10 01:49:00.160094+00";24;527.03296;528.64471
0;264.3;186.2;0;0;0;16.4;0;0;0;284.5;264.3;11.564;13.975;13.919;5;7;7;3.261;64.849;0;31.8;19800106044650;0;"";"2017-02-10 01:47:54.079579+00";24;529.45056;528.64471
0;264.3;190.2;0;0;0;16.4;0;0;0;286.1;263.5;11.727;14.288;14.229;5;7;7;3.165;64.852;0;31.8;19800106044545;0;"";"2017-02-10 01:46:49.073443+00";24;528.64471;528.64471
0;267.5;188.6;0;0;0;16.5;0;0;0;285.3;266.7;12.346;15.001;14.936;5;7;7;3.114;64.851;0;31.8;19800106044440;0;"";"2017-02-10 01:45:44.134398+00";24;531.06232;528.64471
0;265.1;187;0;0;0;16.4;0;0;0;281.2;261.1;12.156;14.617;14.567;6;9;8;3.285;64.851;0;31.7;19800106044335;0;"";"2017-02-10 01:44:39.04707+00";24;528.64471;526.22711
0;265.9;187;0;0;0;16.5;0;0;0;284.5;263.5;11.65;14.09;14.031;5;7;7;3.356;64.846;0;31.7;19800106044230;0;"";"2017-02-10 01:43:34.895172+00";24;531.06232;531.06232
0;267.5;189.4;0;0;0;16.5;0;0;0;282.9;261.1;11.872;14.342;14.286;6;10;9;3.349;64.854;0;31.7;19800106044125;0;"";"2017-02-10 01:42:28.851401+00";24;528.64471;528.64471
0;269.2;188.6;0;0;0;16.5;0;0;0;288.5;264.3;12.19;14.883;14.815;6;9;8;3.334;64.848;0;31.6;19800106044020;0;"";"2017-02-10 01:41:23.890925+00";24;530.25641;531.06232
0;268.4;184.5;0;0;0;16.5;0;0;0;285.3;261.1;12.343;15.079;15.022;6;9;8;3.304;64.85;0;31.6;19800106043915;0;"";"2017-02-10 01:40:18.840021+00";24;531.86816;528.64471
0;267.5;189.4;0;0;0;16.6;0;0;0;288.5;266.7;12.831;15.689;15.61;6;10;9;3.247;64.851;0;31.5;19800106043810;0;"";"2017-02-10 01:39:13.788055+00";24;531.06232;532.67401
0;266.7;188.6;0;0;0;16.6;0;0;0;285.3;261.1;12.438;15.145;15.077;6;10;9;3.429;64.853;0;31.5;19800106043705;0;"";"2017-02-10 01:38:09.830762+00";24;530.25641;528.64471
0;264.3;188.6;0;0;0;16.6;0;0;0;290.9;263.5;12.066;14.678;14.621;6;9;8;3.497;64.849;0;31.5;19800106043600;0;"";"2017-02-10 01:37:03.619321+00";24;532.67401;531.86816
0;265.1;187.8;0;0;0;16.7;0;0;0;288.5;266.7;12.274;14.957;14.883;6;10;9;3.47;64.851;0;31.4;19800106043455;0;"";"2017-02-10 01:35:58.693061+00";24;533.47986;531.86816
0;265.1;188.6;0;0;0;16.7;0;0;0;289.3;266.7;12.463;15.229;15.156;6;10;9;3.418;64.851;0;31.3;19800106043350;0;"";"2017-02-10 01:34:53.585703+00";24;531.86816;531.86816
0;263.5;190.2;0;0;0;16.6;0;0;0;289.3;263.5;12.977;15.86;15.777;6;10;9;3.318;64.858;0;31.3;19800106043245;0;"";"2017-02-10 01:33:48.570249+00";24;532.67401;531.86816
0;267.5;188.6;0;0;0;16.8;0;0;0;287.7;264.3;12.597;15.33;15.258;6;9;8;3.425;64.851;0;31.2;19800106043140;0;"";"2017-02-10 01:32:44.464305+00";24;535.09161;535.09161
0;266.7;189.4;0;0;0;16.8;0;0;0;285.3;261.9;11.806;14.481;14.329;6;10;9;3.488;64.853;0;31.2;19800106043035;0;"";"2017-02-10 01:31:38.383301+00";24;535.09161;533.47986
0;267.5;190.2;0;0;0;16.8;0;0;0;285.3;263.5;12.437;15.152;15.076;6;10;9;3.453;64.854;0;31.2;19800106042930;0;"";"2017-02-10 01:30:33.419022+00";24;535.09161;535.09161
0;265.9;187.8;0;0;0;16.8;0;0;0;287.7;264.3;12.645;15.397;15.33;6;10;9;3.386;64.852;0;31.1;19800106042825;0;"";"2017-02-10 01:29:28.266907+00";24;533.47986;535.09161
0;264.3;191;0;0;0;16.9;0;0;0;290.9;264.3;12.853;15.635;15.577;6;10;9;3.408;64.851;0;31.1;19800106042720;0;"";"2017-02-10 01:28:23.381691+00";24;536.70331;536.70331
0;268.4;187;0;0;0;16.9;0;0;0;289.3;266.7;12.941;15.812;15.714;6;10;9;3.454;64.851;0;31.1;19800106042615;0;"";"2017-02-10 01:27:19.162435+00";24;535.89746;535.09161
0;266.7;187.8;0;0;0;16.9;0;0;0;286.9;267.5;13.322;16.266;16.199;7;11;10;3.387;64.858;0;31;19800106042510;0;"";"2017-02-10 01:26:13.153883+00";24;535.89746;537.50916
0;265.9;183.7;0;0;0;16.9;0;0;0;284.5;261.9;13.259;16.147;16.044;6;10;9;3.411;64.853;0;31;19800106042404;0;"";"2017-02-10 01:25:08.234449+00";24;535.89746;535.09161
0;265.1;190.2;0;0;0;17;0;0;0;287.7;267.5;13.588;16.579;16.505;6;10;9;3.46;64.856;0;30.9;19800106042259;0;"";"2017-02-10 01:24:03.112871+00";24;537.50916;537.50916
0;264.3;182.9;0;0;0;17;0;0;0;289.3;267.5;13.587;16.553;16.482;6;10;9;3.398;64.862;0;30.8;19800106042154;0;"";"2017-02-10 01:22:58.010164+00";24;536.70331;538.31506
0;265.9;190.2;0;0;0;17.1;0;0;0;286.1;264.3;13.252;16.209;16.145;6;9;8;3.432;64.856;0;30.8;19800106042049;0;"";"2017-02-10 01:21:53.897471+00";24;539.12091;540.7326
0;263.5;191;0;0;0;17;0;0;0;286.1;266.7;12.915;15.83;15.763;6;10;9;3.504;64.856;0;30.7;19800106041944;0;"";"2017-02-10 01:20:47.868016+00";24;538.31506;539.92676
0;265.1;190.2;0;0;0;17.1;0;0;0;284.5;264.3;13.152;16.086;16.003;7;11;10;3.484;64.86;0;30.6;19800106041839;0;"";"2017-02-10 01:19:42.917842+00";24;540.7326;539.92676
0;267.5;186.2;0;0;0;17.2;0;0;0;286.9;267.5;13.405;16.443;16.329;6;10;9;3.445;64.857;0;30.5;19800106041734;0;"";"2017-02-10 01:18:37.909328+00";24;543.15021;541.53845
0;267.5;189.4;0;0;0;17.1;0;0;0;288.5;261.9;14.367;17.587;17.441;6;10;9;3.37;64.855;0;30.6;19800106041629;0;"";"2017-02-10 01:17:32.70435+00";24;542.34436;541.53845
0;265.9;191;0;0;0;17.2;0;0;0;289.3;264.3;13.928;17.118;16.998;6;10;9;3.377;64.853;0;30.4;19800106041524;0;"";"2017-02-10 01:16:28.635038+00";24;539.12091;542.34436
0;265.9;187.8;0;0;0;17.2;0;0;0;287.7;267.5;14.103;17.396;17.285;6;10;9;3.391;64.856;0;30.4;19800106041419;0;"";"2017-02-10 01:15:22.728627+00";24;541.53845;542.34436
0;263.5;188.6;0;0;0;17.2;0;0;0;287.7;264.3;14.092;18.416;17.257;6;10;9;3.419;64.859;0;30.3;19800106041314;0;"";"2017-02-10 01:14:17.624364+00";24;542.34436;541.53845
0;268.4;189.4;0;0;0;17.2;0;0;0;291.7;264.3;13.769;16.849;16.778;6;9;8;3.477;64.852;0;30.3;19800106041209;0;"";"2017-02-10 01:13:12.551558+00";24;543.95605;545.56781
0;265.9;187.8;0;0;0;17.3;0;0;0;286.9;267.5;14.121;17.363;17.195;6;10;9;3.431;64.856;0;30.2;19800106041104;0;"";"2017-02-10 01:12:08.005687+00";24;544.7619;542.34436
0;265.9;189.4;0;0;0;17.3;0;0;0;286.1;264.3;13.73;16.912;16.819;6;10;9;3.5;64.855;0;30.2;19800106040959;0;"";"2017-02-10 01:11:03.443517+00";24;544.7619;547.1795
0;269.2;191;0;0;0;17.3;0;0;0;287.7;264.3;13.893;17.125;17.044;6;10;9;3.477;64.858;0;30.1;19800106040854;0;"";"2017-02-10 01:09:57.350391+00";24;543.95605;544.7619
0;264.3;191;0;0;0;17.4;0;0;0;288.5;265.1;14.16;17.323;17.236;6;10;9;3.431;64.863;0;30.1;19800106040749;0;"";"2017-02-10 01:08:52.37964+00";24;546.37366;541.53845
0;268.4;187;0;0;0;17.4;0;0;0;286.1;261.9;13.982;17.181;17.104;6;9;8;3.502;64.856;0;30;19800106040644;0;"";"2017-02-10 01:07:47.237703+00";24;549.59711;546.37366
0;265.1;187;0;0;0;17.5;0;0;0;289.3;264.3;14.17;17.337;17.257;6;10;9;3.48;64.854;0;30;19800106040539;0;"";"2017-02-10 01:06:42.166821+00";24;547.1795;547.1795
0;267.5;190.2;0;0;0;17.5;0;0;0;287.7;261.9;13.657;16.75;16.674;7;11;10;3.604;64.855;0;29.9;19800106040434;0;"";"2017-02-10 01:05:38.145805+00";24;547.98535;546.37366
0;264.3;195;0;0;0;17.5;0;0;0;290.9;261.9;13.889;17.025;16.955;8;12;11;3.513;64.854;0;29.9;19800106040328;0;"";"2017-02-10 01:04:32.117065+00";24;546.37366;546.37366
0;266.7;191;0;0;0;17.5;0;0;0;288.5;267.5;14.049;17.283;17.172;7;11;10;3.502;64.859;0;29.8;19800106040223;0;"";"2017-02-10 01:03:27.129778+00";24;548.7912;548.7912
0;265.1;188.6;0;0;0;17.6;0;0;0;283.7;262.7;13.87;17.003;16.92;6;10;9;3.481;64.854;0;29.7;19800106040118;0;"";"2017-02-10 01:02:22.066956+00";24;549.59711;549.59711
0;267.5;193.4;0;0;0;17.6;0;0;0;286.9;267.5;13.908;17.044;16.931;6;10;9;3.438;64.853;0;29.7;19800106040013;0;"";"2017-02-10 01:01:16.97717+00";24;551.2088;552.01465
0;265.9;189.4;0;0;0;17.6;0;0;0;284.5;268.4;13.838;17.241;17.14;6;10;9;3.517;64.854;0;29.5;19800106035908;0;"";"2017-02-10 01:00:13.439163+00";24;550.40295;548.7912
0;270;184.5;0;0;0;17.7;0;0;0;286.9;262.7;13.592;16.806;16.683;7;11;10;3.51;64.862;0;29.5;19800106035803;0;"";"2017-02-10 00:59:06.953108+00";24;552.01465;549.59711
0;267.5;186.2;0;0;0;17.8;0;0;0;286.1;268.4;14.203;17.463;17.347;6;9;8;3.496;64.854;0;29.4;19800106035658;0;"";"2017-02-10 00:58:01.769665+00";24;552.01465;552.82056
0;265.9;189.4;0;0;0;17.7;0;0;0;288.5;267.5;13.776;16.899;16.817;6;10;9;3.468;64.859;0;29.4;19800106035553;0;"";"2017-02-10 00:56:56.709878+00";24;551.2088;555.2381
0;265.9;189.4;0;0;0;17.8;0;0;0;285.3;265.1;14.473;17.772;17.693;6;10;9;3.414;64.857;0;29.3;19800106035448;0;"";"2017-02-10 00:55:51.798424+00";24;554.43225;552.01465
0;263.5;191.8;0;0;0;17.8;0;0;0;285.3;265.1;12.871;15.864;15.786;6;9;8;3.635;64.854;0;29.3;19800106035343;0;"";"2017-02-10 00:54:47.650484+00";24;556.04395;556.04395
0;263.5;191.8;0;0;0;17.8;0;0;0;290.1;264.3;13.066;16.06;15.981;6;10;9;3.573;64.859;0;29.2;19800106035238;0;"";"2017-02-10 00:53:41.653451+00";24;554.43225;554.43225
0;271.6;189.4;0;0;0;17.9;0;0;0;286.1;265.1;12.705;15.409;15.354;6;9;8;3.623;64.853;0;29.1;19800106035133;0;"";"2017-02-10 00:52:36.514117+00";24;556.84985;555.2381
0;264.3;189.4;0;0;0;17.9;0;0;0;285.3;262.7;12.856;15.797;15.717;7;11;10;3.548;64.863;0;29.1;19800106035028;0;"";"2017-02-10 00:51:31.532878+00";24;558.46155;554.43225
0;264.3;191;0;0;0;17.9;0;0;0;288.5;262.7;13.102;16.009;15.937;6;10;9;3.573;64.859;0;29;19800106034923;0;"";"2017-02-10 00:50:26.405747+00";24;557.6557;557.6557
0;267.5;190.2;0;0;0;18;0;0;0;286.9;265.1;12.818;15.663;15.593;6;10;9;3.624;64.865;0;29;19800106034818;0;"";"2017-02-10 00:49:22.427854+00";24;556.84985;555.2381
0;267.5;191.8;0;0;0;18;0;0;0;287.7;265.1;13.096;16.081;16.008;6;9;8;3.552;64.859;0;28.9;19800106034713;0;"";"2017-02-10 00:48:16.372814+00";24;556.04395;557.6557
0;267.5;196.6;0;0;0;18.1;0;0;0;289.3;265.1;13.296;16.259;16.171;6;9;8;3.58;64.86;0;28.9;19800106034608;0;"";"2017-02-10 00:47:11.267437+00";24;556.04395;556.04395
0;267.5;190.2;0;0;0;18.1;0;0;0;285.3;262.7;12.794;15.803;15.68;6;9;8;3.639;64.862;0;28.9;19800106034503;0;"";"2017-02-10 00:46:06.176497+00";24;560.87915;559.2674
0;265.9;191;0;0;0;18.1;0;0;0;292.5;265.1;13.765;16.827;16.755;5;7;7;3.579;64.865;0;28.8;19800106034358;0;"";"2017-02-10 00:45:01.213082+00";24;559.2674;560.0733
0;265.1;187.8;0;0;0;18.2;0;0;0;287.7;268.4;13.162;16.084;16.025;5;7;7;3.636;64.863;0;28.8;19800106034252;0;"";"2017-02-10 00:43:57.029149+00";24;560.87915;560.87915
0;267.5;189.4;0;0;0;18.2;0;0;0;289.3;262.7;13.514;16.587;16.508;6;9;8;3.574;64.864;0;28.7;19800106034147;0;"";"2017-02-10 00:42:50.991149+00";24;561.685;562.49084
0;273.2;215.2;0;0;0;16.8;0;0;0;286.9;265.9;16.91;20.22;20.153;9;13;12;3.229;65.05;0;29.2;19800106033358;0;"";"2017-02-10 00:41:57.901178+00";25;406.95972;415.01834
0;267.5;187.8;0;0;0;18.2;0;0;0;287.7;268.4;13.337;16.354;16.27;6;10;9;3.626;64.863;0;28.7;19800106034042;0;"";"2017-02-10 00:41:46.457079+00";24;560.87915;560.0733
0;271.6;213.6;0;0;0;16.8;0;0;0;290.9;270;16.961;20.491;20.351;10;15;14;3.241;65.054;0;29.1;19800106033252;0;"";"2017-02-10 00:40:52.635132+00";25;412.60077;414.21249
0;267.5;190.2;0;0;0;18.2;0;0;0;290.1;268.4;13.906;17.088;16.981;6;10;9;3.555;64.864;0;28.7;19800106033937;0;"";"2017-02-10 00:40:40.850274+00";24;563.29669;561.685
0;273.2;212.7;0;0;0;16.9;0;0;0;291.7;269.2;17.167;20.632;20.55;8;12;11;3.265;65.044;0;29.2;19800106033147;0;"";"2017-02-10 00:39:47.378941+00";25;410.98904;414.21249
0;263.5;191.8;0;0;0;18.3;0;0;0;287.7;262.7;13.747;16.765;16.695;6;10;9;3.587;64.867;0;28.6;19800106033832;0;"";"2017-02-10 00:39:36.067055+00";24;561.685;563.29669
0;273.2;213.6;0;0;0;16.9;0;0;0;290.9;265.1;17.567;21.181;21.102;10;15;14;3.315;65.051;0;29.3;19800106033042;0;"";"2017-02-10 00:38:42.14774+00";25;410.18317;419.85352
0;266.7;193.4;0;0;0;18.3;0;0;0;290.1;265.9;13.659;16.65;16.584;6;9;8;3.652;64.858;0;28.6;19800106033727;0;"";"2017-02-10 00:38:31.934424+00";24;564.1026;564.90845
0;270.8;213.6;0;0;0;16.9;0;0;0;289.3;270;16.625;19.956;19.858;9;13;12;3.267;65.052;0;29;19800106032937;0;"";"2017-02-10 00:37:37.89771+00";25;421.46524;415.01834
0;268.4;190.2;0;0;0;18.4;0;0;0;284.5;269.2;13.761;16.854;16.774;6;10;9;3.606;64.859;0;28.4;19800106033622;0;"";"2017-02-10 00:37:25.711337+00";24;564.1026;565.71429
0;274;210.3;0;0;0;17;0;0;0;286.1;265.1;17.119;20.556;20.463;9;14;13;3.176;65.05;0;29;19800106032831;0;"";"2017-02-10 00:36:31.622781+00";25;414.21249;414.21249
0;265.9;192.6;0;0;0;18.4;0;0;0;287.7;269.2;14.194;17.315;17.216;6;10;9;3.516;64.861;0;28.4;19800106033517;0;"";"2017-02-10 00:36:20.625778+00";24;565.71429;565.71429
0;274.8;211.1;0;0;0;17;0;0;0;290.1;270;15.964;19.186;19.113;9;13;12;3.425;65.055;0;28.9;19800106032726;0;"";"2017-02-10 00:35:26.468596+00";25;422.27109;414.21249
0;265.1;196.6;0;0;0;18.4;0;0;0;289.3;262.7;14.12;17.302;17.221;6;10;9;3.508;64.863;0;28.4;19800106033412;0;"";"2017-02-10 00:35:15.648161+00";24;568.1319;567.32605
0;274.8;216;0;0;0;17;0;0;0;288.5;265.9;15.869;18.993;18.931;9;13;12;3.489;65.055;0;28.8;19800106032621;0;"";"2017-02-10 00:34:21.174108+00";25;417.43591;421.46524
0;265.1;194.2;0;0;0;18.5;0;0;0;294.1;265.9;14.146;17.27;17.197;6;10;9;3.493;64.864;0;28.4;19800106033307;0;"";"2017-02-10 00:34:10.506019+00";24;566.52014;567.32605
0;274.8;211.9;0;0;0;17;0;0;0;287.7;270;15.733;18.928;18.841;8;12;11;3.455;65.049;0;28.8;19800106032516;0;"";"2017-02-10 00:33:15.960649+00";25;416.63007;413.40662
0;264.3;192.6;0;0;0;18.5;0;0;0;292.5;269.2;14.203;17.498;17.406;6;10;9;3.463;64.863;0;28.2;19800106033202;0;"";"2017-02-10 00:33:06.472501+00";24;570.54944;570.54944
0;274.8;216;0;0;0;17;0;0;0;289.3;265.1;14.882;17.869;17.8;8;12;11;3.551;65.053;0;28.7;19800106032410;0;"";"2017-02-10 00:32:11.654335+00";25;425.49454;420.65936
0;263.5;195.8;0;0;0;18.5;0;0;0;290.1;269.2;13.661;16.885;16.807;6;9;8;3.568;64.859;0;28.1;19800106033057;0;"";"2017-02-10 00:32:00.548506+00";24;567.32605;568.93774
0;273.2;212.7;0;0;0;17.1;0;0;0;290.1;270.8;15.855;19.058;18.998;9;13;12;3.413;65.059;0;28.7;19800106032305;0;"";"2017-02-10 00:31:05.549532+00";25;415.82419;419.04764
0;267.5;194.2;0;0;0;18.6;0;0;0;289.3;269.2;13.339;16.378;16.3;6;10;9;3.612;64.867;0;28.1;19800106032952;0;"";"2017-02-10 00:30:55.436058+00";24;570.54944;571.35535
0;274.8;215.2;0;0;0;17.1;0;0;0;288.5;266.7;16.158;19.437;19.37;7;11;10;3.308;65.057;0;28.6;19800106032200;0;"";"2017-02-10 00:30:00.142448+00";25;416.63007;420.65936
0;264.3;195;0;0;0;18.6;0;0;0;294.1;262.7;13.019;16.1;15.982;6;9;8;3.705;64.858;0;28.1;19800106032847;0;"";"2017-02-10 00:29:50.340134+00";24;569.74359;568.93774
0;273.2;215.2;0;0;0;17.1;0;0;0;292.5;265.9;16.302;19.538;19.47;8;12;11;3.255;65.061;0;28.6;19800106032055;0;"";"2017-02-10 00:28:54.89734+00";25;422.27109;424.68866
0;262.7;192.6;0;0;0;18.6;0;0;0;294.9;265.9;13.291;16.353;16.161;6;10;9;3.711;64.862;0;28;19800106032742;0;"";"2017-02-10 00:28:45.390537+00";24;570.54944;570.54944
0;273.2;216.8;0;0;0;17.1;0;0;0;292.5;270;16.434;19.727;19.633;7;11;10;3.293;65.059;0;28.5;19800106031949;0;"";"2017-02-10 00:27:49.763549+00";25;425.49454;426.30038
0;268.4;195;0;0;0;18.7;0;0;0;293.3;263.5;12.965;16.007;15.863;6;9;8;3.722;64.86;0;28;19800106032637;0;"";"2017-02-10 00:27:41.197212+00";24;571.35535;570.54944
0;275.6;214.4;0;0;0;17.2;0;0;0;293.3;265.1;16.761;20.25;20.137;8;12;11;3.226;65.06;0;28.4;19800106031844;0;"";"2017-02-10 00:26:45.328712+00";25;426.30038;422.27109
0;269.2;191;0;0;0;18.7;0;0;0;289.3;269.2;12.509;15.349;15.261;5;7;7;3.743;64.862;0;28;19800106032531;0;"";"2017-02-10 00:26:35.088853+00";24;572.96704;572.96704
0;277.2;212.7;0;0;0;17.2;0;0;0;290.1;265.1;15.586;18.867;18.762;9;13;12;3.382;65.06;0;28.4;19800106031739;0;"";"2017-02-10 00:25:39.199198+00";25;419.85352;417.43591
0;267.5;194.2;0;0;0;18.7;0;0;0;292.5;265.9;13.322;16.441;16.366;6;10;9;3.604;64.866;0;27.9;19800106032426;0;"";"2017-02-10 00:25:30.105547+00";24;573.77289;572.16119
0;272.4;214.4;0;0;0;17.3;0;0;0;293.3;265.9;15.708;18.979;18.879;8;12;11;3.4;65.056;0;28.3;19800106031634;0;"";"2017-02-10 00:24:34.024752+00";25;416.63007;415.82419
0;268.4;196.6;0;0;0;18.7;0;0;0;293.3;262.7;13.13;16.154;16.078;6;10;9;3.687;64.861;0;27.9;19800106032321;0;"";"2017-02-10 00:24:25.00339+00";24;571.35535;574.5788
0;273.2;216.8;0;0;0;17.3;0;0;0;292.5;270.8;16.01;19.318;19.244;10;15;14;3.437;65.067;0;28.3;19800106031528;0;"";"2017-02-10 00:23:28.759144+00";25;416.63007;417.43591
0;265.1;194.2;0;0;0;18.8;0;0;0;294.1;266.7;13.562;16.539;16.467;7;11;10;3.674;64.866;0;27.8;19800106032216;0;"";"2017-02-10 00:23:20.123346+00";24;574.5788;572.96704
0;274;216;0;0;0;17.3;0;0;0;293.3;265.9;15.871;19.144;19.074;7;11;10;3.514;65.06;0;28.3;19800106031423;0;"";"2017-02-10 00:22:23.756624+00";25;415.01834;415.82419
0;267.5;195;0;0;0;18.8;0;0;0;294.1;265.9;13.412;16.424;16.351;6;10;9;3.648;64.865;0;27.8;19800106032111;0;"";"2017-02-10 00:22:15.980351+00";24;575.38464;575.38464
0;270.8;215.2;0;0;0;17.3;0;0;0;292.5;265.1;14.881;17.901;17.827;7;11;10;3.504;65.061;0;28.3;19800106031318;0;"";"2017-02-10 00:21:19.018284+00";25;427.10626;426.30038
0;265.9;193.4;0;0;0;18.8;0;0;0;290.9;265.9;14.101;17.379;17.292;7;11;10;3.598;64.868;0;27.7;19800106032006;0;"";"2017-02-10 00:21:09.910485+00";24;575.38464;574.5788
0;275.6;216.8;0;0;0;17.4;0;0;0;292.5;270.8;14.91;17.891;17.828;9;13;12;3.485;65.064;0;28.4;19800106031213;0;"";"2017-02-10 00:20:12.944055+00";25;419.85352;417.43591
0;265.1;191.8;0;0;0;18.8;0;0;0;290.1;266.7;14.424;17.797;17.72;7;11;10;3.502;64.869;0;27.7;19800106031901;0;"";"2017-02-10 00:20:04.815019+00";24;577.80219;576.19049
0;273.2;212.7;0;0;0;17.4;0;0;0;294.1;265.9;15.144;18.287;18.23;8;12;11;3.446;65.064;0;28.3;19800106031107;0;"";"2017-02-10 00:19:07.898282+00";25;426.30038;423.88281
0;264.3;195.8;0;0;0;18.8;0;0;0;290.9;269.2;13.263;16.317;16.222;7;11;10;3.652;64.868;0;27.7;19800106031756;0;"";"2017-02-10 00:18:59.765218+00";24;576.99634;579.41394
0;276.4;210.3;0;0;0;17.4;0;0;0;290.1;270;15.082;18.169;18.072;9;13;12;3.533;65.064;0;28.3;19800106031002;0;"";"2017-02-10 00:18:02.448971+00";25;428.71799;425.49454
0;265.9;196.6;0;0;0;18.8;0;0;0;296.6;265.9;13.903;17.139;17.028;7;11;10;3.605;64.869;0;27.6;19800106031651;0;"";"2017-02-10 00:17:54.706565+00";24;576.19049;575.38464
0;275.6;216;0;0;0;17.5;0;0;0;297.4;265.9;15.641;18.828;18.756;7;11;10;3.381;65.068;0;28.4;19800106030857;0;"";"2017-02-10 00:16:57.186938+00";25;420.65936;423.88281
0;264.3;195;0;0;0;18.9;0;0;0;291.7;263.5;13.146;16.229;16.127;8;12;11;3.691;64.87;0;27.6;19800106031546;0;"";"2017-02-10 00:16:50.535225+00";24;580.21979;578.60809
0;274.8;216;0;0;0;17.5;0;0;0;295.8;265.1;16.072;19.328;19.265;7;11;10;3.399;65.063;0;28.2;19800106030751;0;"";"2017-02-10 00:15:52.842735+00";25;430.32968;433.55313
0;268.4;191.8;0;0;0;18.9;0;0;0;290.1;264.3;13.553;16.681;16.599;6;10;9;3.682;64.868;0;27.6;19800106031441;0;"";"2017-02-10 00:15:44.530266+00";24;578.60809;576.19049
0;274;218.4;0;0;0;17.5;0;0;0;294.1;270;15.954;19.177;19.104;8;12;11;3.434;65.064;0;28.1;19800106030646;0;"";"2017-02-10 00:14:46.577821+00";25;432.74728;428.71799
0;265.9;191.8;0;0;0;19;0;0;0;290.9;269.2;13.674;16.808;16.734;6;10;9;3.664;64.867;0;27.6;19800106031336;0;"";"2017-02-10 00:14:39.407116+00";24;580.21979;578.60809
0;275.6;216;0;0;0;17.6;0;0;0;296.6;270.8;15.389;18.435;18.382;8;12;11;3.508;65.062;0;28.1;19800106030541;0;"";"2017-02-10 00:13:41.319379+00";25;423.07693;423.88281
0;267.5;191.8;0;0;0;19;0;0;0;294.1;265.9;13.354;16.442;16.354;6;9;8;3.629;64.866;0;27.5;19800106031231;0;"";"2017-02-10 00:13:34.337903+00";24;581.02563;580.21979
0;274;216;0;0;0;17.6;0;0;0;294.1;267.5;15.034;18.186;18.119;8;12;11;3.493;65.06;0;28.1;19800106030436;0;"";"2017-02-10 00:12:36.01756+00";25;424.68866;427.91211
0;265.9;196.6;0;0;0;19;0;0;0;295.8;264.3;13.959;17.2;17.09;7;11;10;3.561;64.873;0;27.5;19800106031126;0;"";"2017-02-10 00:12:29.316367+00";24;581.02563;580.21979
0;271.6;215.2;0;0;0;17.6;0;0;0;291.7;265.1;15.463;18.751;18.581;8;12;11;3.462;65.066;0;28.1;19800106030330;0;"";"2017-02-10 00:11:30.722285+00";25;425.49454;431.13556
0;267.5;193.4;0;0;0;19.1;0;0;0;295.8;263.5;13.565;16.551;16.471;6;10;9;3.599;64.863;0;27.5;19800106031021;0;"";"2017-02-10 00:11:25.26125+00";24;580.21979;580.21979
0;272.4;219.2;0;0;0;17.7;0;0;0;297.4;266.7;15.183;18.359;18.301;9;13;12;3.566;65.072;0;28.2;19800106030225;0;"";"2017-02-10 00:10:26.357553+00";25;430.32968;427.10626
0;267.5;194.2;0;0;0;19.1;0;0;0;294.9;269.2;14.361;17.601;17.528;7;11;10;3.504;64.868;0;27.5;19800106030916;0;"";"2017-02-10 00:10:19.18242+00";24;582.63739;580.21979
0;273.2;219.2;0;0;0;17.7;0;0;0;294.9;270;14.454;17.414;17.33;10;15;14;3.609;65.079;0;28.1;19800106030120;0;"";"2017-02-10 00:09:20.189162+00";25;431.13556;429.52383
0;265.1;194.2;0;0;0;19.1;0;0;0;291.7;265.9;14.281;17.638;17.551;9;13;12;3.484;64.874;0;27.4;19800106030810;0;"";"2017-02-10 00:09:14.112326+00";24;582.63739;582.63739
0;266.7;218.4;0;0;0;17.7;0;0;0;293.3;265.9;16.674;20.096;20.015;10;15;14;3.363;65.079;0;28.1;19800106030015;0;"";"2017-02-10 00:08:15.087907+00";25;427.10626;438.38831
0;266.7;193.4;0;0;0;19.1;0;0;0;292.5;263.5;13.799;16.974;16.891;7;11;10;3.613;64.875;0;27.4;19800106030705;0;"";"2017-02-10 00:08:09.138411+00";24;582.63739;585.05493
0;274;216;0;0;0;17.8;0;0;0;298.2;267.5;16.154;19.581;19.474;8;12;11;3.362;63.034;0;28.1;19800106025909;0;"";"2017-02-10 00:07:09.719002+00";25;440.80588;438.38831
0;265.9;196.6;0;0;0;19.1;0;0;0;293.3;269.2;14.668;17.998;17.902;8;12;11;3.53;64.87;0;27.4;19800106030600;0;"";"2017-02-10 00:07:03.996304+00";24;581.83154;581.83154
0;274;216;0;0;0;17.8;0;0;0;293.3;271.6;17.091;20.686;20.604;9;13;12;3.36;65.07;0;28;19800106025806;0;"";"2017-02-10 00:06:06.447314+00";25;434.35901;440.80588
0;265.1;193.4;0;0;0;19.1;0;0;0;292.5;269.2;14.213;17.426;17.355;9;13;12;3.537;64.872;0;27.3;19800106030455;0;"";"2017-02-10 00:05:59.942383+00";24;583.44324;581.83154
